;company;company_id
42180;{'name': 'Mcgee and Sons', 'catchPhrase': 'Mandatory upward-trending database', 'bs': 'disintermediate dynamic e-business'};22047.0
42182;{'name': 'Reid LLC', 'catchPhrase': 'Configurable client-driven monitoring', 'bs': 'enhance vertical web services'};3200.0
42183;{'name': 'Stokes Group', 'catchPhrase': 'Optional empowering help-desk', 'bs': 'implement impactful mindshare'};13073.0
42184;{'name': 'Patterson-Oconnell', 'catchPhrase': 'Compatible logistical framework', 'bs': 'maximize synergistic deliverables'};25202.0
42185;{'name': 'Dillon, Mendoza and Young', 'catchPhrase': 'Mandatory grid-enabled monitoring', 'bs': 'exploit visionary networks'};24339.0
42186;{'name': 'Lee Ltd', 'catchPhrase': 'Mandatory dedicated migration', 'bs': 'strategize cross-platform web services'};3772.0
42189;{'name': 'Lynch Ltd', 'catchPhrase': 'Reduced human-resource flexibility', 'bs': 'empower clicks-and-mortar systems'};969.0
42190;{'name': 'Duncan-Adams', 'catchPhrase': 'Proactive user-facing array', 'bs': 'evolve value-added models'};19813.0
42191;{'name': 'Mason-Buck', 'catchPhrase': 'Re-contextualized tertiary toolset', 'bs': 'unleash end-to-end mindshare'};16044.0
42192;{'name': 'Solis, Martin and Cruz', 'catchPhrase': 'Pre-emptive static application', 'bs': 'transition clicks-and-mortar platforms'};15653.0
42195;{'name': 'Hughes-Carr', 'catchPhrase': 'Ameliorated 24/7 conglomeration', 'bs': 'evolve intuitive e-markets'};15173.0
42196;{'name': 'Ritter-Hall', 'catchPhrase': 'Synergized holistic encryption', 'bs': 'expedite intuitive initiatives'};13083.0
42198;{'name': 'Chang-Black', 'catchPhrase': 'Intuitive mission-critical challenge', 'bs': 'maximize impactful e-business'};8203.0
42199;{'name': 'Gray Group', 'catchPhrase': 'Seamless dynamic monitoring', 'bs': 'transition world-class initiatives'};2979.0
42200;{'name': 'Ward-Murray', 'catchPhrase': 'Front-line fresh-thinking flexibility', 'bs': 'exploit granular mindshare'};11016.0
42201;{'name': 'Dixon-Duarte', 'catchPhrase': 'Profound mobile infrastructure', 'bs': 'deliver cutting-edge solutions'};18260.0
42205;{'name': 'Deleon, Jackson and Bailey', 'catchPhrase': 'Innovative neutral matrix', 'bs': 'redefine enterprise applications'};733.0
42207;{'name': 'Higgins Inc', 'catchPhrase': 'Object-based contextually-based structure', 'bs': 'envisioneer back-end portals'};17419.0
42209;{'name': 'Hart Group', 'catchPhrase': 'Profit-focused scalable function', 'bs': 'orchestrate killer applications'};22314.0
42212;{'name': 'Glover, Edwards and Pierce', 'catchPhrase': 'Phased motivating knowledgebase', 'bs': 'optimize out-of-the-box e-markets'};17182.0
42214;{'name': 'Jones-Robinson', 'catchPhrase': 'Decentralized asynchronous structure', 'bs': 'productize end-to-end bandwidth'};6728.0
42216;{'name': 'Mccall and Sons', 'catchPhrase': 'Reduced national open architecture', 'bs': 'e-enable global deliverables'};6752.0
42218;{'name': 'Price Group', 'catchPhrase': 'Ameliorated logistical algorithm', 'bs': 'brand cross-platform paradigms'};10211.0
42220;{'name': 'Price-Cortez', 'catchPhrase': 'Vision-oriented 3rdgeneration model', 'bs': 'incubate rich e-tailers'};25845.0
42222;{'name': 'Jennings, Clark and Harris', 'catchPhrase': 'Customer-focused holistic support', 'bs': 'redefine web-enabled systems'};21332.0
42223;{'name': 'Callahan LLC', 'catchPhrase': 'Integrated non-volatile leverage', 'bs': 'incentivize rich e-business'};19332.0
42224;{'name': 'Miranda-Davis', 'catchPhrase': 'Quality-focused tangible paradigm', 'bs': 'aggregate efficient portals'};17729.0
42225;{'name': 'Carey-Taylor', 'catchPhrase': 'Triple-buffered neutral interface', 'bs': 'target one-to-one e-markets'};1492.0
42226;{'name': 'Schwartz, Wheeler and Estrada', 'catchPhrase': 'Integrated holistic service-desk', 'bs': 'strategize scalable experiences'};15639.0
42227;{'name': 'Rowe LLC', 'catchPhrase': 'Configurable disintermediate projection', 'bs': 'mesh clicks-and-mortar interfaces'};3904.0
42229;{'name': 'King, Murillo and Martin', 'catchPhrase': 'Customer-focused bi-directional synergy', 'bs': 'redefine transparent bandwidth'};13982.0
42230;{'name': 'Lynn, Pierce and Rice', 'catchPhrase': 'Reduced didactic algorithm', 'bs': 'monetize next-generation schemas'};16531.0
42232;{'name': 'Nunez and Sons', 'catchPhrase': 'Extended asymmetric database', 'bs': 'leverage vertical initiatives'};25016.0
42233;{'name': 'Acosta-Joseph', 'catchPhrase': 'Versatile leadingedge neural-net', 'bs': 'whiteboard interactive info-mediaries'};14622.0
42235;{'name': 'Rich and Sons', 'catchPhrase': 'Self-enabling systematic orchestration', 'bs': 'enhance back-end web services'};14259.0
42237;{'name': 'Chen Group', 'catchPhrase': 'Ameliorated heuristic success', 'bs': 're-contextualize value-added schemas'};1585.0
42238;{'name': 'Johnson Ltd', 'catchPhrase': 'Inverse optimizing Internet solution', 'bs': 'extend vertical content'};7744.0
42239;{'name': 'Gonzalez Ltd', 'catchPhrase': 'Multi-tiered 5thgeneration methodology', 'bs': 'cultivate virtual systems'};16637.0
42240;{'name': 'Hernandez Ltd', 'catchPhrase': 'Assimilated systemic initiative', 'bs': 'optimize bleeding-edge solutions'};15945.0
42241;{'name': 'Cox PLC', 'catchPhrase': 'Monitored uniform encoding', 'bs': 'brand sticky web services'};4397.0
42243;{'name': 'Beck Group', 'catchPhrase': 'Intuitive incremental interface', 'bs': 'expedite clicks-and-mortar ROI'};19198.0
42244;{'name': 'Harris, Dickerson and Stuart', 'catchPhrase': 'Ergonomic client-driven portal', 'bs': 're-contextualize customized portals'};2095.0
42245;{'name': 'Alexander Group', 'catchPhrase': 'Profit-focused bi-directional adapter', 'bs': 'enable collaborative experiences'};8918.0
42247;{'name': 'Leblanc-Williams', 'catchPhrase': 'Open-source local access', 'bs': 'empower 24/365 e-services'};6956.0
42248;{'name': 'Reed-Lee', 'catchPhrase': 'Secured bifurcated hardware', 'bs': 'deploy B2B methodologies'};18932.0
42249;{'name': 'Williams, Moody and Williams', 'catchPhrase': 'Decentralized discrete initiative', 'bs': 'target virtual architectures'};6384.0
42250;{'name': 'Hill-Lucas', 'catchPhrase': 'Multi-tiered logistical archive', 'bs': 'harness compelling partnerships'};4020.0
42251;{'name': 'Faulkner, Lawson and Medina', 'catchPhrase': 'Visionary content-based model', 'bs': 're-contextualize bricks-and-clicks portals'};19039.0
42253;{'name': 'Moore-Holder', 'catchPhrase': 'Seamless system-worthy protocol', 'bs': 'monetize back-end architectures'};19796.0
42254;{'name': 'Whitehead-Young', 'catchPhrase': 'Configurable scalable policy', 'bs': 'streamline intuitive bandwidth'};15613.0
42256;{'name': 'Hinton Group', 'catchPhrase': 'Balanced 24hour analyzer', 'bs': 'streamline value-added schemas'};6354.0
42257;{'name': 'Hill LLC', 'catchPhrase': 'Inverse regional knowledge user', 'bs': 'deliver dynamic technologies'};22517.0
42259;{'name': 'Lewis PLC', 'catchPhrase': 'Quality-focused real-time standardization', 'bs': 're-contextualize web-enabled markets'};21126.0
42260;{'name': 'White-Odom', 'catchPhrase': 'Virtual maximized alliance', 'bs': 'redefine e-business vortals'};17342.0
42261;{'name': 'Meyer, Cabrera and Friedman', 'catchPhrase': 'Synchronized needs-based model', 'bs': 'synthesize transparent experiences'};6522.0
42262;{'name': 'Lara, Riddle and Clay', 'catchPhrase': 'Enhanced multi-state superstructure', 'bs': 'facilitate end-to-end web services'};5720.0
42263;{'name': 'Smith-Jones', 'catchPhrase': 'Phased incremental monitoring', 'bs': 'engineer vertical vortals'};1041.0
42264;{'name': 'Barber-Klein', 'catchPhrase': 'Upgradable neutral archive', 'bs': 'envisioneer best-of-breed action-items'};18803.0
42266;{'name': 'Greene PLC', 'catchPhrase': 'Organized high-level service-desk', 'bs': 'transform one-to-one niches'};8682.0
42268;{'name': 'Howard, Simmons and Estrada', 'catchPhrase': 'Ameliorated system-worthy moderator', 'bs': 'scale distributed e-tailers'};10032.0
42272;{'name': 'Cook, Grimes and Logan', 'catchPhrase': 'Versatile attitude-oriented leverage', 'bs': 'enhance virtual niches'};19666.0
42274;{'name': 'Wood, Irwin and Carroll', 'catchPhrase': 'Synergistic bifurcated strategy', 'bs': 're-contextualize mission-critical metrics'};12694.0
42275;{'name': 'Stafford-King', 'catchPhrase': 'Triple-buffered multi-tasking knowledgebase', 'bs': 'iterate granular systems'};8042.0
42278;{'name': 'Johnson-Webb', 'catchPhrase': 'Decentralized optimal capability', 'bs': 'optimize rich supply-chains'};22024.0
42279;{'name': 'Huber, Bowen and Mccarthy', 'catchPhrase': 'Mandatory non-volatile knowledge user', 'bs': 'benchmark B2C content'};11911.0
42280;{'name': 'Anderson, Thornton and Rodriguez', 'catchPhrase': 'Switchable empowering matrix', 'bs': 'syndicate magnetic networks'};7434.0
42282;{'name': 'Welch-Fernandez', 'catchPhrase': 'Adaptive content-based intranet', 'bs': 'monetize dot-com eyeballs'};7456.0
42283;{'name': 'Archer, Golden and Sharp', 'catchPhrase': 'Synergized 24/7 challenge', 'bs': 'whiteboard clicks-and-mortar schemas'};8767.0
42285;{'name': 'Frederick-Moore', 'catchPhrase': 'Persistent motivating architecture', 'bs': 'enable real-time interfaces'};24136.0
42288;{'name': 'Perez Ltd', 'catchPhrase': 'Automated holistic interface', 'bs': 'brand interactive functionalities'};16019.0
42289;{'name': 'Garrett-White', 'catchPhrase': 'Distributed composite moratorium', 'bs': 'whiteboard granular niches'};24666.0
42291;{'name': 'Miller, Walker and Cooper', 'catchPhrase': 'Optimized dynamic installation', 'bs': 'extend transparent markets'};15658.0
42293;{'name': 'Delgado and Sons', 'catchPhrase': 'Optional actuating policy', 'bs': 'deploy clicks-and-mortar eyeballs'};24166.0
42294;{'name': 'Beltran, Gonzales and Avila', 'catchPhrase': 'Business-focused value-added approach', 'bs': 'strategize transparent infrastructures'};12266.0
42297;{'name': 'Hoffman, Brooks and Contreras', 'catchPhrase': 'Focused composite synergy', 'bs': 'implement magnetic paradigms'};24379.0
42298;{'name': 'Knight, Wilson and Tran', 'catchPhrase': 'Advanced grid-enabled approach', 'bs': 'visualize collaborative technologies'};24689.0
42300;{'name': 'Stein, Underwood and Gonzales', 'catchPhrase': 'Streamlined scalable standardization', 'bs': 'engineer leading-edge e-commerce'};22768.0
42303;{'name': 'Thomas-Rodriguez', 'catchPhrase': 'Multi-layered stable moratorium', 'bs': 'optimize turn-key ROI'};25797.0
42307;{'name': 'Watson Ltd', 'catchPhrase': 'Up-sized bifurcated toolset', 'bs': 'morph 24/365 architectures'};12164.0
42308;{'name': 'Peterson, Fuentes and Franco', 'catchPhrase': 'Re-engineered maximized implementation', 'bs': 'monetize world-class experiences'};8023.0
42309;{'name': 'Shaw-James', 'catchPhrase': 'Integrated multi-tasking projection', 'bs': 'cultivate revolutionary action-items'};23365.0
42312;{'name': 'Dunn Group', 'catchPhrase': 'Operative client-server open system', 'bs': 'reinvent real-time e-markets'};11175.0
42313;{'name': 'Shelton Ltd', 'catchPhrase': 'Upgradable explicit protocol', 'bs': 'leverage visionary deliverables'};15472.0
42315;{'name': 'Hood-Ward', 'catchPhrase': 'Object-based modular parallelism', 'bs': 'incentivize scalable action-items'};26135.0
42316;{'name': 'Ballard-Fox', 'catchPhrase': 'Secured grid-enabled analyzer', 'bs': 'generate best-of-breed functionalities'};17652.0
42317;{'name': 'Young, Figueroa and Fowler', 'catchPhrase': 'Enhanced discrete software', 'bs': 'cultivate mission-critical systems'};8825.0
42318;{'name': 'Nash Inc', 'catchPhrase': 'Integrated bottom-line superstructure', 'bs': 'evolve magnetic models'};22728.0
42319;{'name': 'Stewart, Garrett and Johnson', 'catchPhrase': 'Streamlined real-time encoding', 'bs': 'envisioneer one-to-one web-readiness'};14484.0
42321;{'name': 'Gardner, Larson and Lozano', 'catchPhrase': 'Proactive zero tolerance array', 'bs': 'implement out-of-the-box info-mediaries'};16836.0
42322;{'name': 'Reynolds, Herrera and Taylor', 'catchPhrase': 'Function-based discrete policy', 'bs': 'whiteboard front-end mindshare'};4508.0
42323;{'name': 'Hill Ltd', 'catchPhrase': 'Team-oriented multimedia contingency', 'bs': 'mesh clicks-and-mortar eyeballs'};10964.0
42325;{'name': 'Dillon, Mendoza and Villanueva', 'catchPhrase': 'Upgradable bifurcated knowledge user', 'bs': 'unleash frictionless e-commerce'};14010.0
42326;{'name': 'Hamilton-Welch', 'catchPhrase': 'Right-sized tertiary installation', 'bs': 'syndicate cross-platform e-markets'};9894.0
42331;{'name': 'Powers Inc', 'catchPhrase': 'Synchronized multi-state firmware', 'bs': 'exploit cutting-edge experiences'};797.0
42332;{'name': 'Smith, Fuller and Melendez', 'catchPhrase': 'Networked methodical service-desk', 'bs': 'brand customized technologies'};22649.0
42333;{'name': 'James PLC', 'catchPhrase': 'Devolved non-volatile solution', 'bs': 'productize out-of-the-box relationships'};12704.0
42334;{'name': 'Franklin LLC', 'catchPhrase': 'Ergonomic empowering implementation', 'bs': 'maximize efficient networks'};11541.0
42335;{'name': 'Diaz, Little and Lane', 'catchPhrase': 'Programmable user-facing matrix', 'bs': 'unleash impactful experiences'};16874.0
42336;{'name': 'Tran Ltd', 'catchPhrase': 'Organized zero administration paradigm', 'bs': 'maximize dynamic markets'};1496.0
42338;{'name': 'Davenport PLC', 'catchPhrase': 'Realigned optimal solution', 'bs': 'facilitate 24/365 web-readiness'};24359.0
42339;{'name': 'Williams, Bowen and Aguilar', 'catchPhrase': 'User-centric next generation website', 'bs': 'integrate virtual methodologies'};14773.0
42340;{'name': 'Jones Ltd', 'catchPhrase': 'Upgradable logistical implementation', 'bs': 'seize cutting-edge networks'};482.0
42342;{'name': 'Brown and Sons', 'catchPhrase': 'Exclusive stable frame', 'bs': 'envisioneer bricks-and-clicks channels'};20821.0
42343;{'name': 'James-Herring', 'catchPhrase': 'Fully-configurable next generation hierarchy', 'bs': 'aggregate clicks-and-mortar niches'};2708.0
42344;{'name': 'Vargas PLC', 'catchPhrase': 'Compatible dedicated instruction set', 'bs': 'unleash front-end content'};8893.0
42345;{'name': 'Smith, Cooper and Bean', 'catchPhrase': 'Synchronized dynamic protocol', 'bs': 'evolve efficient convergence'};7536.0
42346;{'name': 'Peters Inc', 'catchPhrase': 'Seamless leadingedge middleware', 'bs': 'e-enable bleeding-edge platforms'};9621.0
42348;{'name': 'Taylor, Jones and Carpenter', 'catchPhrase': 'Object-based reciprocal neural-net', 'bs': 'innovate efficient functionalities'};4314.0
42350;{'name': 'Brown-Rangel', 'catchPhrase': 'Virtual needs-based model', 'bs': 'streamline rich synergies'};2074.0
42351;{'name': 'Carson Group', 'catchPhrase': 'Versatile uniform model', 'bs': 'transition web-enabled e-tailers'};15808.0
42352;{'name': 'Fletcher LLC', 'catchPhrase': 'Reactive systematic projection', 'bs': 'evolve bricks-and-clicks models'};9870.0
42353;{'name': 'Smith, Bush and Preston', 'catchPhrase': 'Adaptive executive array', 'bs': 'aggregate seamless web-readiness'};19908.0
42356;{'name': 'Rivers-Harris', 'catchPhrase': 'User-friendly heuristic benchmark', 'bs': 'redefine vertical communities'};20301.0
42358;{'name': 'Fernandez, Garcia and Clark', 'catchPhrase': 'Multi-tiered value-added access', 'bs': 'leverage wireless niches'};20928.0
42361;{'name': 'Lee-Ross', 'catchPhrase': 'Cloned clear-thinking knowledge user', 'bs': 'mesh robust mindshare'};20922.0
42362;{'name': 'Dominguez LLC', 'catchPhrase': 'Customer-focused composite Local Area Network', 'bs': 'target frictionless relationships'};21124.0
42363;{'name': 'Wright LLC', 'catchPhrase': 'Multi-lateral disintermediate strategy', 'bs': 'brand sticky eyeballs'};7034.0
42364;{'name': 'Solomon, Moran and Stone', 'catchPhrase': 'Triple-buffered intermediate open architecture', 'bs': 'deliver integrated portals'};6834.0
42365;{'name': 'Hall Group', 'catchPhrase': 'Versatile multimedia help-desk', 'bs': 'productize out-of-the-box communities'};428.0
42367;{'name': 'Ray Group', 'catchPhrase': 'Polarized analyzing moratorium', 'bs': 'exploit innovative platforms'};11758.0
42374;{'name': 'Russell-Garrett', 'catchPhrase': 'Cloned clear-thinking model', 'bs': 'mesh robust channels'};24099.0
42375;{'name': 'Ross Group', 'catchPhrase': 'Distributed clear-thinking extranet', 'bs': 'integrate transparent solutions'};22795.0
42378;{'name': 'Williams Inc', 'catchPhrase': 'Optional 5thgeneration Graphical User Interface', 'bs': 'iterate impactful infrastructures'};18998.0
42379;{'name': 'Marshall-Burton', 'catchPhrase': 'Programmable exuding framework', 'bs': 'engineer plug-and-play synergies'};16964.0
42380;{'name': 'Ferguson LLC', 'catchPhrase': 'Versatile fresh-thinking array', 'bs': 'envisioneer compelling models'};14453.0
42381;{'name': 'Quinn Group', 'catchPhrase': 'Customizable motivating ability', 'bs': 'whiteboard distributed e-tailers'};1563.0
42382;{'name': 'Johnson, Phillips and Jones', 'catchPhrase': 'Optional well-modulated productivity', 'bs': 'incentivize bricks-and-clicks metrics'};21247.0
